target,sample,sampling_date,city,inhabitants,flow,copies_l,copies_day_inhabitant,pmmov_normalised
Influenza B virus,w52y23lin,2023-12-25,Linkoping,154000,NA,16857.68044624932,5691546.994300566,0.353228
Influenza B virus,w52y23lul,2023-12-25,Lulea,70000,NA,44399.726364652175,10221451.29094814,0.657296
Influenza B virus,w52y23mal,2023-12-25,Malmo,356000,NA,107757.2031478084,62224033.7311745,3.278728
Influenza B virus,w52y23ohm,2023-12-25,Osthammar,4500,NA,0,0,0
Influenza B virus,w52y23stb,2023-12-25,Stockholm-Bromma,375000,NA,193709.73167150724,73194384.37046905,2.965577
Influenza B virus,w52y23sth,2023-12-25,Stockholm-Henriksdal,875000,NA,0,0,0
Influenza B virus,w52y23stk,2023-12-25,Stockholm-Kappala,500000,NA,48043.413015638034,18596259.962789048,0.810006
Influenza B virus,w52y23ume,2023-12-25,Umea,109000,NA,41577.957004747754,9246327.31922097,0.545804
Influenza B virus,w52y23upc,2023-12-25,Uppsala,191000,NA,35966.24036092486,10770288.396248473,0.29019
RSV,w52y23jon,2023-12-25,Jonkoping,71000,NA,18.627072149053532,7202.11809346222,0.894347816211436
RSV,w52y23kal,2023-12-25,Kalmar,66000,NA,1.0674421097912905,341.2741811925154,0.104701452047726
RSV,w52y23ksd,2023-12-25,Karlstad,70000,NA,32.18569784198004,8285.518215892576,0.375609474709575
RSV,w52y23lin,2023-12-25,Linkoping,154000,NA,28.644262919414803,9670.972767740606,1.22836735038912
RSV,w52y23lul,2023-12-25,Lulea,70000,NA,4.043812557141772,930.9434194048522,0.161962657297402
RSV,w52y23mal,2023-12-25,Malmo,356000,NA,28.446360535819025,16426.255004800147,1.33558495755078
RSV,w52y23ohm,2023-12-25,Osthammar,4500,NA,7.771924343423086,5158.8306697343905,0.96707675151362
RSV,w52y23stb,2023-12-25,Stockholm-Bromma,375000,NA,54.809848306879694,20710.230041844337,0.993038005172933
RSV,w52y23sth,2023-12-25,Stockholm-Henriksdal,875000,NA,53.17674334548827,20005.637807361385,1.02557286190483
RSV,w52y23stk,2023-12-25,Stockholm-Kappala,500000,NA,43.3205165447067,16768.158979992713,0.91130009333118
RSV,w52y23ume,2023-12-25,Umea,109000,NA,12.490176665211807,2777.631948300314,0.304249045835298
RSV,w52y23upc,2023-12-25,Uppsala,191000,NA,21.30525521361337,6379.9757968472795,0.562171932146949
SARS CoV-2,w52y23jon,2023-12-25,Jonkoping,71000,NA,697167.1752313147,269558215.41478944,20.75610275
SARS CoV-2,w52y23kal,2023-12-25,Kalmar,66000,NA,336887.7682665339,107707103.00291108,9.166838714
SARS CoV-2,w52y23ksd,2023-12-25,Karlstad,70000,NA,525651.655636478,135317754.7795619,8.064110628
SARS CoV-2,w52y23lin,2023-12-25,Linkoping,154000,NA,589439.5671367841,199008576.97214255,17.96659208
SARS CoV-2,w52y23lul,2023-12-25,Lulea,70000,NA,586170.0949879686,134944729.7247302,9.366284763
